broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,tel,thumUrl,title
"{'name': None, 'menu': None}","['술집', '맥주,호프']","[126.925715, 37.5557689]",1027500528,서울특별시 마포구 서교동 331-9,펍원,98,02-333-7138,http://blogfiles.naver.net/20160713_269/01063855086_1468412157214nVFtx_JPEG/NaverBlog_20160713_211556_15.jpg#900x675,펍원 pubone
"{'name': '생생정보통', 'menu': '떡볶이'}","['분식', '종합분식']","[126.918183, 37.463015]",10584673,서울특별시 관악구 난향동 676-35 1층,장수만두,246,02-854-9304,http://blogfiles.naver.net/20160215_86/kjy8317_1455526042581uYCdK_JPEG/P20160214_132728522_D3CB1174-1A2A-442B-AECC-D33AB1150954.JPG#740x555,장수만두
"{'name': None, 'menu': None}","['음식점', '이탈리아음식']","[126.918305, 37.5501896]",290445721369098,서울특별시 마포구 서교동 397-1,파티오42 홍대합정점,383,02-2039-7884,http://ldb.phinf.naver.net/20180822_2/1534921586829EKPXC_JPEG/5OO3avRM1l-8tMGNCrKaCcUb.jpg,파티오42 합정역점
"{'name': '수요미식회', 'menu': '돼지갈비'}","['한식', '육류,고기요리']","[126.9438535, 37.539901]",1019456439,서울특별시 마포구 용강동 40-1,조박집 본관,3363,02-712-7462,http://ldb.phinf.naver.net/20150831_206/1441017872132R4ilu_PNG/11679456_0.png,조박집
"{'name': '백종원의3대천왕', 'menu': '수육전골찜'}","['한식', '곰탕,설렁탕']","[127.0529635, 37.9090839]",582379815,경기도 동두천시 생연동 584-20,진미옥,114,031-865-3626,http://ldb.phinf.naver.net/20190719_246/1563496422389DwqSj_JPEG/aQoBpqQYWxdnHvEtDNb-Mtko.jpg,동두천 진미옥
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.4267242, 36.3257318]",170630396828085,대전광역시 중구 대흥동 185-11,처치앤댄스홀,7152,,http://ldb.phinf.naver.net/20190130_105/1548819200536dt7yI_JPEG/a3GbLMoCI0ty42Nchr17kXkj.jpg,Church and Dancehall
"{'name': None, 'menu': None}","['술집', '맥주,호프']","[127.0253324, 37.5002893]",153516621847913,서울특별시 서초구 서초동 1307-18,크래프트한스 강남직영점,908,02-532-3342,http://ldb.phinf.naver.net/20180411_163/1523429668804MNBMp_JPEG/xGViFXeEAuRgKTYjBx7cKlMV.jpg,크래프트한스 강남직영점
"{'name': None, 'menu': None}","['음식점', '양식']","[129.1754673, 35.1590417]",117030235688478,부산광역시 해운대구 중2동 1510-12,오페라레스토랑,100,051-746-6673,http://blogfiles9.naver.net/20140126_72/moon9678_1390733692645uM6o2_JPEG/DSC06342.JPG,오페라레스토랑
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[128.5057263, 38.3752432]",675915739417510,강원도 고성군 죽왕면 가진리 275,스퀘어루트,2131,033-681-0604,http://ldb.phinf.naver.net/20180718_19/1531880665183FEUXF_JPEG/mxQUPhEmSmESI-5_V8yx-ymc.jpg,Square Root
"{'name': '수요미식회', 'menu': '어향가지'}","['중식', '양꼬치']","[127.0257341, 37.5098938]",433733090312717,서울특별시 강남구 논현동 138-22,논현양꼬치,675,02-516-9792,http://blogfiles.naver.net/20160226_285/rangerboats_1456497617052KWufp_JPEG/IMG_6387.JPG#900x600,논현양꼬치
"{'name': '2TV생생정보', 'menu': '떡볶이'}","['음식점', '한식']","[126.986157, 37.5718236]",298111066,서울특별시 종로구 인사동 141-1,맛보래 즉석 떡볶이,55,02-720-4831,http://ldb.phinf.naver.net/20151104_47/1446628517417kSRp5_JPEG/167054584536180_0.jpg,맛보래떡볶이
"{'name': '생방송투데이', 'menu': '순두부'}","['음식점', '한식']","[128.9154957, 37.7902848]",2361779344050896,강원도 강릉시 초당동 307-4,초당할머니순두부,452,033-652-2058,http://ldb.phinf.naver.net/20170818_278/1503035515157tPs0j_JPEG/blCNNaD_TGpSf2LWx8u4Szcp.jpg,초당할머니순두부
"{'name': '테이스티로드시즌3', 'menu': '네코맘마'}","['일식', '일식당']","[126.9908132, 37.5410419]",20962797,서울특별시 용산구 이태원동 260-141 간판없는가게,메시야,1032,02-6402-0208,http://ldb.phinf.naver.net/20190131_176/1548930324629VqtcQ_JPEG/FIjvuSgzYdAMYgWTtDU9XsDJ.jpeg.jpg,Mesiya
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[127.0069365, 37.2872741]",435677514,경기도 수원시 장안구 영화동 427-8,당진생고기촌,5,031-254-6090,,당진생고기촌
"{'name': None, 'menu': None}","['음식점', '치킨,닭강정']","[127.65285, 34.7454333]",378118749483099,전라남도 여수시 소호동 359-24,핫썬치킨 여수소호점,10,061-685-9092,,여수핫썬치킨
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[126.8476151, 37.5284216]",829198689,서울특별시 강서구 화곡동 908-32,약속의땅생고기전문점,73,02-2601-0462,http://blogfiles.naver.net/20160615_221/pjs84191_1465973072338zz2dR_JPEG/KakaoTalk_20160615_001435053.jpg#720x960,화곡 약속의땅
"{'name': None, 'menu': None}","['일식', '일본식라면']","[126.926854, 37.5619572]",1339956756101693,서울특별시 마포구 연남동 227-4,HONNE,501,02-332-5247,,혼네라멘honne
"{'name': None, 'menu': None}","['카페,디저트', '베이커리']","[127.0532343, 37.5481844]",2343541555874781,서울특별시 성동구 성수동2가 284-22,양과자점 라보엠,47,02-325-0545,http://ldb.phinf.naver.net//20170531_65/1496160585028AtlXU_JPEG/IMG_8421.JPG,양과자점 라보엠 ; Le labo M
"{'name': None, 'menu': None}","['음식점', '치킨,닭강정']","[127.7281685, 37.8772398]",267121287279872,강원도 춘천시 죽림동 30-22 1층,육림닭강정,58,033-244-1510,http://ldb.phinf.naver.net/20151208_98/1449562837341Yruxm_JPEG/167158575056630_2.jpeg,육림닭강정
"{'name': None, 'menu': None}","['일식', '초밥,롤']","[126.8451252, 35.214969]",1520646631280791,광주광역시 광산구 월계동 887-4,상무초밥 첨단점,572,062-972-7474,http://ldb.phinf.naver.net/20170512_46/1494569445198EuMzf_JPEG/186462554065.jpeg,첨단 상무초밥
"{'name': None, 'menu': None}","['한식', '해물,생선요리']","[129.1748991, 35.1565853]",1029208976,부산광역시 해운대구 중1동 994-3,해운대미포끝집,8597,051-746-0969,http://ldb.phinf.naver.net/20150831_127/1441014384288OSNGq_JPEG/SUBMIT_1357192351044_19769198.jpg,미포끝집
"{'name': None, 'menu': None}","['일식', '초밥,롤']","[128.5964873, 35.8680225]",507442196306666,대구광역시 중구 삼덕동1가 5-12,갓파스시대구점,334,053-423-4377,http://ldb.phinf.naver.net/20190118_118/15478081807571qJAi_JPEG/gT9M7-kId8AbYzWZwG2Tg4g6.JPG.jpg,갓파스시
"{'name': '2TV생생정보', 'menu': '숯불닭갈비'}","['한식', '닭갈비']","[127.7253495, 37.8788168]",204563190462351,강원도 춘천시 중앙로2가 70,원조숯불닭불고기,35,033-257-5326,http://ldb.phinf.naver.net/20150925_12/1443161942006JmKs3_JPEG/166875554921124_1.jpg,원조숯불닭불고기
"{'name': None, 'menu': None}","['음식점', '한식']","[127.0367423, 37.5266105]",267398504,서울특별시 강남구 신사동 642-8,우돈청,576,02-544-5055,http://ldb.phinf.naver.net/20190305_93/1551712859725BcX94_JPEG/G-jAyCtaYeCbjGNpvK2Mp1Jd.jpg,압구정 우돈청
"{'name': None, 'menu': None}","['카페,디저트', '베이커리']","[127.0224758, 37.5200803]",165592220691181,서울특별시 강남구 신사동 535-3,연립빵공장,10300,,http://ldb.phinf.naver.net/20190702_263/1562047539624KMHo3_JPEG/1mtAm7lEg8QelvGot41do7V4.jpeg.jpg,연립빵공장
"{'name': None, 'menu': None}","['음식점', '피자']","[129.3566637, 35.3593622]",212300376012133,울산광역시 울주군 서생면 대송리 156-32,피자삼촌,429,052-239-9707,,피자삼촌
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[127.045901, 37.5183629]",124556954865751,서울특별시 강남구 청담동 44-12,스타벅스 강남구청정문점,315,02-514-3397,http://ldb.phinf.naver.net/20151112_294/1447316784020fNqpg_JPEG/167062575643581_0.jpeg,스타벅스 강남구청정문점
"{'name': None, 'menu': None}","['술집', '요리주점']","[126.8596417, 37.520526]",1241189,서울특별시 양천구 신정동 1024-23,빨대네집,105,02-2645-8336,http://blogfiles.naver.net/20160621_175/halel1226_1466478770384poXn5_JPEG/P20160612_211234291_32329FDA-F194-4497-926B-C15876175722.JPG#480x360,빨대네집
"{'name': None, 'menu': None}","['한식', '곱창,막창,양']","[128.617782, 35.8642039]",175918909213308,대구광역시 수성구 수성동4가 1052-2,최영득얼큰이선산곱창,20,053-752-7237,http://ldb.phinf.naver.net/20150901_155/14410901311511yjuB_JPEG/136458636849591_0.jpeg,최영득 선산곱창
"{'name': None, 'menu': None}","['음식점', '한식']","[126.42625, 34.8048167]",480087009149507,전라남도 목포시 상동 870-2,갯내음,15,061-281-3531,http://blogfiles.naver.net/20160612_82/seulb0ng__1465697891199b2SHP_JPEG/%B0%B9%B3%BB%C0%BD_%2814%29.JPG#800x600,갯내음
"{'name': None, 'menu': None}","['음식점', '뷔페']","[129.131856, 35.166227]",256297656,부산광역시 해운대구 우동 1515,그랜드애플,7325,051-743-3331,http://ldb.phinf.naver.net/20150921_45/1442815699578X9AbF_JPEG/166871553837885_0.jpg,센텀 그랜드애플
"{'name': None, 'menu': None}","['음식점', '양갈비']","[127.109302, 37.5127244]",203275416922669,서울특별시 송파구 방이동 68-8 2층,소청도양갈비,33,070-8680-9229,http://ldb.phinf.naver.net/20180105_233/1515134203417z3JEL_JPEG/BpWJKApiIt200UVzXJAyqRk0.jpeg.jpg,소청도 양갈비
"{'name': None, 'menu': None}","['술집', '맥주,호프']","[129.0812386, 35.2059131]",318436225558685,부산광역시 동래구 명륜동 559-26,호맥,38,010-6682-8042,http://ldb.phinf.naver.net/20180906_193/1536229331432XYkE0_JPEG/qkZd8fd_WJ_coU1FlOLSkUbA.jpeg.jpg,호맥 동래점
"{'name': None, 'menu': None}","['일식', '일식당']","[126.9996413, 37.5834235]",126271421394270,서울특별시 종로구 명륜2가 176,코코로식탁,90,02-747-7461,http://ldb.phinf.naver.net/20171001_166/1506826038576yjrbF_JPEG/wNAC7sQe97gUcfOzNk4bFhFd.jpg,코코로 식탁
"{'name': None, 'menu': None}","['음식점', '양식']","[127.0266759, 37.5024879]",1883400795276926,서울특별시 강남구 역삼동 813-9,피코이,570,02-566-2888,http://ldb.phinf.naver.net/20190611_292/15602434252574Wwo7_JPEG/Ji2g4My9wgfmntVTaFNl5OWV.jpg,Piikoi 피코이
"{'name': None, 'menu': None}","['한식', '국수']","[127.0309884, 37.5646938]",1681926708574836,서울특별시 성동구 도선동 343-12,국수일가,2,02-2299-1118,http://ldb.phinf.naver.net/20190115_299/1547478631651OsJUW_JPEG/PmtCndonecEoYjUVZlyxYalH.jpg,국수일가
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[128.603317, 35.8702153]",190442975001903,대구광역시 중구 동인동2가 61-15,B1919,351,010-9880-6951,http://ldb.phinf.naver.net/20190226_291/1551164118378if58a_JPEG/crDA7s5xslvPj1Z_9eOM5i8s.jpeg.jpg,B1919
"{'name': None, 'menu': None}","['음식점', '패밀리레스토랑']","[127.0038589, 37.5031855]",205855419902695,서울특별시 서초구 반포동 19-3 센트럴 호남선 하차장 앞(버스승차장 13번게이트 좌측),아웃백스테이크하우스 센트럴시티점,927,02-592-2771,http://ldb.phinf.naver.net/20171127_251/1511774927694Kk7ah_PNG/1451295140706_9799_REPR.png,아웃백스테이크하우스 센트럴시티점
"{'name': None, 'menu': None}","['음식점', '이탈리아음식']","[126.9843199, 37.5788262]",36948709,서울특별시 종로구 재동 34-1,콩지POT지,3119,02-745-2203,http://ldb.phinf.naver.net/20181028_56/1540721760294lpLex_JPEG/YFVJF50ktNzLmKYUbutyGgKc.jpg,콩지Pot지
"{'name': '2TV생생정보', 'menu': '장어구이'}","['한식', '장어,먹장어요리']","[127.0891798, 37.5810942]",1257882294309150,서울특별시 중랑구 면목동 472-12 과일집 오른편 초가네 장어구이,초가네장어구이,95,02-435-4225,http://ldb.phinf.naver.net/20170327_239/1490581429734JIvbo_JPEG/186271543936943_0.jpeg,초가네장어구이
"{'name': None, 'menu': None}","['음식점', '양식']","[126.9933039, 37.5336922]",129223414403631,서울특별시 용산구 이태원동 129-4,그로우에그,144,010-4079-7526,http://ldb.phinf.naver.net/20190529_83/1559125526303JIu0z_JPEG/wGHT9VUA_Ubn--6wOVaMEHEw.jpg,그로우에그
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[127.012072, 37.508675]",180653175901440,서울특별시 서초구 잠원동 58-24,더테라스,6,,,더 테라스
"{'name': None, 'menu': None}","['술집', '요리주점']","[129.1776168, 35.1683427]",932763263538935,부산광역시 해운대구 좌동 1480-4,안주깡패,185,051-702-8295,http://ldb.phinf.naver.net/20180117_151/1516141116947Bsega_JPEG/vkr_iwJRYwzGBSVh7d_-C3fQ.jpg,안주깡패
"{'name': None, 'menu': None}","['해물,생선요리', '바닷가재요리']","[126.7345387, 37.5327939]",2022358797854012,인천광역시 계양구 작전동 900-5,엘케이뉴욕바닷가재,9,032-549-3234,http://ldb.phinf.naver.net/20190117_76/1547714322616YY9nE_JPEG/_Cebk7wEQts1kE6Y5u5Sdv7g.jpg,뉴욕 바닷가재
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[127.0289538, 37.4996772]",305382558,서울특별시 강남구 역삼동 818-8,강남불백 강남2호점,517,02-501-8763,http://blogfiles.naver.net/20160717_225/wnfusmlekd_1468757473076NoSHU_JPEG/DSC06187.JPG#740x492,강남불백
"{'name': None, 'menu': None}","['일식', '일본식라면']","[126.9809718, 37.4866029]",255469251,서울특별시 동작구 사당동 137-17,하코야 이수역점,21,02-593-2009,http://ldb.phinf.naver.net/20150831_5/1441029465006xkEL8_JPEG/SUBMIT_1357868233930_13390059.jpg,Hakoya
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.584786, 35.2366974]",340846392991994,경상남도 창원시 마산회원구 양덕동 90-17,카페김김,1778,010-5213-9966,http://ldb.phinf.naver.net/20180103_188/1514907226596QwF5r_JPEG/zfMs1Z1-QtD_-DhRiND7bKIG.jpg,카페김김 _ Cafekimkim
"{'name': None, 'menu': None}","['일식', '일식당']","[127.0237735, 37.5208516]",1289403777903229,서울특별시 강남구 신사동 544-7,쿠시토쿡,29,02-544-5447,http://ldb.phinf.naver.net/20190512_135/15576103376047SA9k_PNG/Bri6_H2CD9x5Tj6Emux_1N51.png,쿠시토쿡 Kushi to Cook
"{'name': '수요미식회', 'menu': '단호박빙수'}","['카페,디저트', '차']","[126.9948325, 37.5951076]",309581,서울특별시 성북구 성북동 248,수연산방,8531,02-764-1736,http://ldb.phinf.naver.net/20150831_62/1440997292018IOG5k_JPEG/11569524_0.jpg,수연산방
"{'name': None, 'menu': None}","['술집', '요리주점']","[127.01924, 37.5110213]",1679597295694767,서울특별시 서초구 잠원동 40-2 1층 박경자 식당,박경자식당,379,02-6104-4005,http://ldb.phinf.naver.net/20170919_119/1505814376629b4q4M_JPEG/BKK1HC2-RLomynBPgNOtnTsG.jpg,박경자식당
"{'name': None, 'menu': None}","['한식', '돼지고기구이']","[126.9811453, 37.475174]",234824492,서울특별시 관악구 남현동 1061-11,복돈이 부추삼겹살,2028,02-588-5124,http://ldb.phinf.naver.net/20150825_46/1440483329745OMtSa_JPEG/166775554544607_8.jpg,사당역 복돈이 부추삼겹살
"{'name': None, 'menu': None}","['음식점', '양식']","[128.5976457, 35.8619076]",191409508067918,대구광역시 중구 봉산동 223-6,피키차일드다이닝,7858,010-8998-3408,http://ldb.phinf.naver.net//20161018_81/1476748742020vpKW8_JPEG/1470209077852.jpg,피키차일드다이닝
"{'name': None, 'menu': None}","['음식점', '태국음식']","[126.9226644, 37.5522576]",533551583751142,서울특별시 마포구 서교동 364-1,나이쏘이 홍대점,18,070-7423-4140,http://ldb.phinf.naver.net/20180110_24/1515548006975Ot8eR_JPEG/_MNV5Wz7vRje4vkLfpfNxKzM.jpg,Naisoi
"{'name': None, 'menu': None}","['한식', '닭갈비']","[126.983511, 37.5632994]",687186721,"서울특별시 중구 명동2가 55-8 2,3층",유가네닭갈비 명동2호점,192,02-3789-2492,http://ldb.phinf.naver.net/20170811_56/1502438896300FoRAW_JPEG/rrRcXJBl5MXJrRBtpnX42l4Z.jpg,유가네 닭갉비
"{'name': None, 'menu': None}","['한식', '비빔밥']","[127.1295789, 35.8391051]",200705267101013,전라북도 전주시 덕진구 금암동 712-3,한국관본점,312,063-272-9229,http://ldb.phinf.naver.net/20160705_64/1467710121086DgfMY_JPEG/1.jpg,한국관 본점
"{'name': '생방송오늘저녁', 'menu': '콩비지감자탕'}","['한식', '감자탕']","[127.0429682, 37.7371694]",158533115102145,경기도 의정부시 의정부동 502-1,잠실감자탕&쭈꾸미삼겹살,5,031-875-1314,http://ldb.phinf.naver.net/20150831_208/1441021236635e90To_JPEG/SUBMIT_1370591336780_19882094.jpg,잠실감자탕&쭈꾸미삼겹살
"{'name': None, 'menu': None}","['음식점', '양식']","[127.0349088, 37.4997149]",2055383241438691,서울특별시 강남구 역삼동 736-1,모터시티,575,02-2051-8877,http://ldb.phinf.naver.net/20181005_226/1538746881401AlEgB_JPEG/3fohtj941kK7a-d-FKLjm0Jc.jpg,Motor City Yeoksam 모터시티 역삼점
"{'name': '수요미식회', 'menu': '양념소갈비'}","['한식', '육류,고기요리']","[126.9934389, 37.5667917]",242215959,서울특별시 중구 을지로3가 229-1,조선옥,2017,02-2266-0333,http://ldb.phinf.naver.net/20150831_277/1441017873237QVbym_JPEG/11679461_0.jpg,을지로 조선옥
"{'name': None, 'menu': None}","['일식', '일식당']","[129.0259819, 35.0993914]",1836438169937769,부산광역시 중구 부평동2가 33-2,도쿠도쿠,584,051-253-1016,,남포동 도쿠도쿠
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[127.0305822, 37.4887122]",358497988096337,서울특별시 서초구 서초동 1340-14 KGC빌딩 1층 육갑식당,육갑식당 뱅뱅직영점,22,02-588-8292,http://ldb.phinf.naver.net/20161031_292/1477892461657zvdHf_JPEG/176981547121504_0.jpeg,육갑식당
"{'name': None, 'menu': None}","['음식점', '양식']","[126.8926152, 37.6463018]",200114040527699,경기도 고양시 덕양구 동산동 370,데블스다이너 스타필드고양점,503,,http://blogfiles.naver.net/MjAxNzExMDVfNTMg/MDAxNTA5ODg3OTY2MDcw.7gkG8dAB_GWZ0GJ-ydrdCVyLBjli2E7z3w7XX1F4NA0g.KmLGNtERIUO0aeagPa_VeC3YEMN2C04Zy8gNMY9UyIgg.JPEG.munee821/IMG_2826.JPG#740x493,데블스다이너
"{'name': None, 'menu': None}","['한식', '닭발']","[126.9094, 37.518025]",169208540271799,서울특별시 영등포구 영등포동3가 13-12,현고대닭발영등포점,68,02-2678-9495,http://blogfiles.naver.net/20160503_231/soulcar7_14622507265290Y8tV_JPEG/1461393229394.jpg#900x675,현고대닭발영등포점
"{'name': 'VJ특공대', 'menu': '보리밥'}","['음식점', '한식']","[129.2230993, 35.1975378]",680011282,부산광역시 기장군 기장읍 시랑리 205,풍원장시골밥상집,1346,051-721-7718,http://ldb.phinf.naver.net/20151222_30/1450768427319zLcz5_JPEG/167172564365823_0.jpg,기장 풍원장
"{'name': None, 'menu': None}","['음식점', '한식']","[126.7817034, 37.4872675]",104387829,경기도 부천시 심곡동 180-14,쭉심,174,032-6526-794,,쭉심
"{'name': None, 'menu': None}","['음식점', '피자']","[127.7420722, 34.7373611]",1304477569619592,전라남도 여수시 중앙동 243-8,쫑포 피자수퍼,1303,061-666-3243,http://ldb.phinf.naver.net/20181102_138/1541146903401fisJ9_JPEG/QPwCrvfHnTHqs1lxEg4c_x1f.jpg,인생피자
"{'name': None, 'menu': None}","['음식점', '한식']","[127.0758062, 37.5576944]",806864689651114,서울특별시 광진구 군자동 468-14,회가맛있는집,9,02-469-3751,http://ldb.phinf.naver.net/20181226_94/1545801361889kTbp2_JPEG/fAbaXfymyS3I0VsfBoZIu_jt.jpg,회가맛있는집
"{'name': '생방송투데이', 'menu': '국물치킨'}","['음식점', '퓨전음식']","[126.9417547, 37.5460943]",1032067406,서울특별시 마포구 대흥동 403 1층,마포리 1987,1476,02-6402-8975,http://blogfiles.naver.net/MjAxNzEwMzBfMjYx/MDAxNTA5MzQyMjc0MTM5.vq15rWE0CSt9Gg58JACq7sjpjJCZK5qd5uY7LAHCO4gg.oXygwQpnZsovGrgIBNa5X42zKAY_RJZ_Cx4zzYDlYl0g.JPEG.misoziuni/20171030_121246_HDR.jpg#900x506,마포리 1987
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.7220188, 37.4538325]",432443363784768,인천광역시 남동구 구월동 349-985 모래내시장 진로마트후문 철물점 맞은편,커피더비어,2928,032-212-7370,http://ldb.phinf.naver.net/20180517_71/1526538901252RAfC6_JPEG/MFicLUr0OFyQrIxWGnfhAl7t.jpeg.jpg,커피더비어
"{'name': None, 'menu': None}","['술집', '요리주점']","[126.9131079, 37.584103]",349193035684124,서울특별시 서대문구 북가좌동 332-11,생화,118,070-4064-1215,http://ldb.phinf.naver.net/20181226_101/1545835906154h7Jgv_JPEG/oy1WrQR2X1tFJxD3DTbp47Ex.jpeg.jpg,생화
"{'name': None, 'menu': None}","['뷔페', '채식,샐러드뷔페']","[127.0473427, 37.477]",883909805088817,서울특별시 강남구 개포4동 1234-8 광민빌딩 1층,베지그린,43,02-577-6316,,베지그린  Veg Green
"{'name': None, 'menu': None}","['한식', '냉면']","[127.2931623, 34.6177106]",290942974670699,전라남도 고흥군 고흥읍 남계리 223-4,관산식당,113,061-835-3463,http://ldb.phinf.naver.net/20190307_261/1551941710939z0T52_JPEG/_oUZjHhB7Ze4uk0pC664KY9z.jpg,관산식당
"{'name': None, 'menu': None}","['한식', '칼국수,만두']","[128.8988071, 37.7532932]",270259146957483,강원도 강릉시 성남동 54-15,성남칼국수,71,033-643-1632,http://ldb.phinf.naver.net/20190117_205/1547726252178m5hwx_JPEG/UglXTySIiTswOECTIuEp3bIS.jpg,성남칼국수
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.0126389, 37.286502]",606105566564517,경기도 수원시 팔달구 장안동 93-9,공원커피로스터리,238,010-3796-5858,http://ldb.phinf.naver.net/20181230_177/1546170262758Q32g2_JPEG/9am5QaTdgNNljWvElRaW-HFV.jpeg.jpg,공원커피 행궁점
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.0066991, 37.3020284]",633698276779667,경기도 수원시 장안구 송죽동 497-16,매드퀸 북수원점,2085,031-255-0712,http://ldb.phinf.naver.net/20171123_187/15113984049294cP4Y_JPEG/YMDCSpLzlml_69y0oSW4z9C0.jpg,매드퀸
"{'name': '생방송오늘저녁', 'menu': '한우'}","['한식', '소고기구이']","[128.3464795, 37.5602425]",1029592180,강원도 평창군 봉평면 진조리 12,평창한우마을 면온점,1617,033-333-9777,http://ldb.phinf.naver.net/20181011_191/1539262117603sNIhW_JPEG/7OCN98riWttZSoiBDapc2fD6.jpg,평창한우마을 면온점
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[127.6992982, 34.9320873]",479133089322101,전라남도 광양시 중동 1777-8,갈비애드림 광양1호점,6,061-794-6677,http://ldb.phinf.naver.net/20190719_286/15634974527689PnlT_JPEG/a4XTiwo8IDy42KGapQ26GBPu.jpeg.jpg,중마동 갈비애드림
"{'name': None, 'menu': None}","['한식', '돼지고기구이']","[126.9695591, 37.5769065]",221414488257296,서울특별시 종로구 필운동 154,김진목삼,1138,02-929-2929,http://ldb.phinf.naver.net/20171012_257/1507789471917cQAkY_JPEG/yFCVdxYbX7B5M6XKuXhMei2V.jpg,김진목삼
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.1584701, 35.7943876]",235855246975236,경상북도 성주군 수륜면 백운리 514-2,리베볼,3688,010-9563-4600,http://ldb.phinf.naver.net/20190312_243/1552389329142xEPTX_JPEG/Gf2IgXwb3k1l9zqbJi5Nj_vA.JPG.jpg,Liebevoll \ 리베볼
"{'name': None, 'menu': None}","['음식점', '한식']","[127.0601069, 37.246874]",254007911975628,경기도 수원시 영통구 영통동 974-3,갯벌조개구이별관,36,031-202-5592,,갯벌스타일
"{'name': None, 'menu': None}","['한식', '돼지고기구이']","[127.0565137, 37.5190479]",361381401269782,서울특별시 강남구 삼성동 58-6,길목,605,02-518-9710,http://blogfiles.naver.net/20151116_212/hjnxl761240_1447654658739E2NV9_JPEG/%BB%E7%C1%F820.JPG#740x555,길목
"{'name': None, 'menu': None}","['한식', '생선회']","[128.5082347, 38.3704429]",444662072731172,강원도 고성군 죽왕면 가진리 80,부부횟집,18,033-681-0094,http://ldb.phinf.naver.net/20181031_42/154095809056168OPV_PNG/9hNf0QmEz8v2_5OnVqbYjl5z.png,부부횟집
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[126.9945843, 37.5340435]",101828140295697,서울특별시 용산구 이태원동 127-15,텅앤그루브조인트,1135,02-790-7036,http://ldb.phinf.naver.net/20160624_299/14667421095531gRn0_PNG/176574535166907_0.png,텅앤그루브조인트
"{'name': None, 'menu': None}","['술집', '맥주,호프']","[127.005357, 37.506626]",30485797,서울특별시 서초구 잠원동 69-5,하트타임,976,02-599-8048,http://ldb.phinf.naver.net/20150831_93/1441012726396fWx7I_JPEG/SUBMIT_1364262490256_31887527.jpg,하트타임
"{'name': None, 'menu': None}","['한식', '해물,생선요리']","[126.8453542, 33.3264896]",2178740062456179,제주특별자치도 서귀포시 표선면 표선리 45-3,갈치어장,9,064-787-7117,http://ldb.phinf.naver.net/20180214_260/1518568453191RGQzt_JPEG/qNX0EOKUowRiqcSwqRXuyFou.jpg,갈치어장
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[127.1546922, 37.4431546]",524469801275697,경기도 성남시 중원구 중앙동 213,삼미왕뚜껑,37,031-731-9449,http://ldb.phinf.naver.net/20171218_272/151356487355211Tpi_JPEG/Cw6rGEx_E9877OWNHLzqKuTZ.jpg,삼미왕뚜껑
"{'name': '생방송투데이', 'menu': '초대형빠에야'}","['음식점', '스페인음식']","[126.9586302, 37.4770178]",2141150076148670,서울특별시 관악구 봉천동 1625-23,마이무,700,02-882-8933,http://ldb.phinf.naver.net/20170325_288/1490432405316QpG0B_JPEG/186275583022776_0.jpeg,마이무  MyMoo
"{'name': None, 'menu': None}","['음식점', '프랑스음식']","[127.0465485, 37.5231851]",1993426577630202,서울특별시 강남구 청담동 12-12,레스토랑 덱스터,124,02-540-4761,http://ldb.phinf.naver.net/20190608_26/1559974848293QPeAT_JPEG/yyii1-3KxPGG7nZJioJFGjuZ.jpg,Restaurant Dexter
"{'name': None, 'menu': None}","['음식점', '한식']","[126.920438, 37.528458]",400535853826114,서울특별시 영등포구 여의도동 14-32,소공동뚝배기집여의도점,2,02-761-1962,http://blogfiles.naver.net/20160526_184/brother_nim_14642652564281Ey00_JPEG/KakaoTalk_20160525_213349103.jpg#740x416,소공동뚝배기
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[127.1265903, 37.6590579]",1025678349,경기도 남양주시 별내동 947-4 1층,카페947,1158,070-8849-9474,http://ldb.phinf.naver.net/20160819_166/1471601606819kfskY_JPEG/176769594344418_0.jpeg,카페947
"{'name': None, 'menu': None}","['한식', '곱창,막창,양']","[126.85069, 37.522016]",411202221,서울특별시 양천구 신정동 1192-4,승기네곱창,20,02-2698-0330,http://blogfiles.naver.net/20151015_6/nari1876_1444890860547nHDxH_JPEG/DSC_9390.JPG#740x495,승기네곱창
